Altitude (z),Temperature (K),Pressure,Density
2.879e+06,1.19982e+06,1432.88,7.23401e-08
2.88e+06,1.19982e+06,1432.88,7.23397e-08
2.881e+06,1.19982e+06,1432.87,7.23392e-08
2.882e+06,1.19982e+06,1432.86,7.23388e-08
2.883e+06,1.19983e+06,1432.86,7.23383e-08
2.884e+06,1.19983e+06,1432.85,7.23379e-08
2.885e+06,1.19983e+06,1432.84,7.23375e-08
2.886e+06,1.19983e+06,1432.84,7.23371e-08
2.887e+06,1.19983e+06,1432.83,7.23366e-08
2.888e+06,1.19983e+06,1432.82,7.23362e-08
2.889e+06,1.19984e+06,1432.82,7.23358e-08
2.89e+06,1.19984e+06,1432.81,7.23354e-08
2.891e+06,1.19984e+06,1432.81,7.2335e-08
2.892e+06,1.19984e+06,1432.8,7.23346e-08
2.893e+06,1.19984e+06,1432.79,7.23342e-08
2.894e+06,1.19984e+06,1432.79,7.23338e-08
2.895e+06,1.19985e+06,1432.78,7.23335e-08
2.896e+06,1.19985e+06,1432.78,7.23331e-08
2.897e+06,1.19985e+06,1432.77,7.23327e-08
2.898e+06,1.19985e+06,1432.76,7.23323e-08
2.899e+06,1.19985e+06,1432.76,7.23319e-08
2.9e+06,1.19985e+06,1432.75,7.23316e-08
2.901e+06,1.19985e+06,1432.75,7.23312e-08
2.902e+06,1.19986e+06,1432.74,7.23309e-08
2.903e+06,1.19986e+06,1432.74,7.23305e-08
2.904e+06,1.19986e+06,1432.73,7.23301e-08
2.905e+06,1.19986e+06,1432.73,7.23298e-08
2.906e+06,1.19986e+06,1432.72,7.23295e-08
2.907e+06,1.19986e+06,1432.72,7.23291e-08
2.908e+06,1.19986e+06,1432.71,7.23288e-08
2.909e+06,1.19987e+06,1432.71,7.23284e-08
2.91e+06,1.19987e+06,1432.7,7.23281e-08
2.911e+06,1.19987e+06,1432.7,7.23278e-08
2.912e+06,1.19987e+06,1432.69,7.23274e-08
2.913e+06,1.19987e+06,1432.69,7.23271e-08
2.914e+06,1.19987e+06,1432.68,7.23268e-08
2.915e+06,1.19987e+06,1432.68,7.23265e-08
2.916e+06,1.19987e+06,1432.67,7.23262e-08
2.917e+06,1.19988e+06,1432.67,7.23259e-08
2.918e+06,1.19988e+06,1432.66,7.23256e-08
2.919e+06,1.19988e+06,1432.66,7.23253e-08
2.92e+06,1.19988e+06,1432.65,7.2325e-08
2.921e+06,1.19988e+06,1432.65,7.23247e-08
2.922e+06,1.19988e+06,1432.65,7.23244e-08
2.923e+06,1.19988e+06,1432.64,7.23241e-08
2.924e+06,1.19988e+06,1432.64,7.23238e-08
2.925e+06,1.19989e+06,1432.63,7.23235e-08
2.926e+06,1.19989e+06,1432.63,7.23232e-08
2.927e+06,1.19989e+06,1432.62,7.23229e-08
2.928e+06,1.19989e+06,1432.62,7.23227e-08
2.929e+06,1.19989e+06,1432.62,7.23224e-08
2.93e+06,1.19989e+06,1432.61,7.23221e-08
2.931e+06,1.19989e+06,1432.61,7.23218e-08
2.932e+06,1.19989e+06,1432.6,7.23216e-08
2.933e+06,1.19989e+06,1432.6,7.23213e-08
2.934e+06,1.1999e+06,1432.6,7.23211e-08
2.935e+06,1.1999e+06,1432.59,7.23208e-08
2.936e+06,1.1999e+06,1432.59,7.23205e-08
2.937e+06,1.1999e+06,1432.58,7.23203e-08
2.938e+06,1.1999e+06,1432.58,7.232e-08
2.939e+06,1.1999e+06,1432.58,7.23198e-08
2.94e+06,1.1999e+06,1432.57,7.23195e-08
2.941e+06,1.1999e+06,1432.57,7.23193e-08
2.942e+06,1.1999e+06,1432.57,7.23191e-08
2.943e+06,1.1999e+06,1432.56,7.23188e-08
2.944e+06,1.19991e+06,1432.56,7.23186e-08
2.945e+06,1.19991e+06,1432.56,7.23183e-08
2.946e+06,1.19991e+06,1432.55,7.23181e-08
2.947e+06,1.19991e+06,1432.55,7.23179e-08
2.948e+06,1.19991e+06,1432.55,7.23177e-08
2.949e+06,1.19991e+06,1432.54,7.23174e-08
2.95e+06,1.19991e+06,1432.54,7.23172e-08
2.951e+06,1.19991e+06,1432.54,7.2317e-08
2.952e+06,1.19991e+06,1432.53,7.23168e-08
2.953e+06,1.19991e+06,1432.53,7.23166e-08
2.954e+06,1.19991e+06,1432.53,7.23163e-08
2.955e+06,1.19991e+06,1432.52,7.23161e-08
2.956e+06,1.19992e+06,1432.52,7.23159e-08
2.957e+06,1.19992e+06,1432.52,7.23157e-08
2.958e+06,1.19992e+06,1432.51,7.23155e-08
2.959e+06,1.19992e+06,1432.51,7.23153e-08
2.96e+06,1.19992e+06,1432.51,7.23151e-08
2.961e+06,1.19992e+06,1432.5,7.23149e-08
2.962e+06,1.19992e+06,1432.5,7.23147e-08
2.963e+06,1.19992e+06,1432.5,7.23145e-08
2.964e+06,1.19992e+06,1432.5,7.23143e-08
2.965e+06,1.19992e+06,1432.49,7.23141e-08
2.966e+06,1.19992e+06,1432.49,7.23139e-08
2.967e+06,1.19992e+06,1432.49,7.23138e-08
2.968e+06,1.19993e+06,1432.48,7.23136e-08
2.969e+06,1.19993e+06,1432.48,7.23134e-08
2.97e+06,1.19993e+06,1432.48,7.23132e-08
2.971e+06,1.19993e+06,1432.48,7.2313e-08
2.972e+06,1.19993e+06,1432.47,7.23128e-08
2.973e+06,1.19993e+06,1432.47,7.23127e-08
2.974e+06,1.19993e+06,1432.47,7.23125e-08
2.975e+06,1.19993e+06,1432.47,7.23123e-08
2.976e+06,1.19993e+06,1432.46,7.23121e-08
2.977e+06,1.19993e+06,1432.46,7.2312e-08
2.978e+06,1.19993e+06,1432.46,7.23118e-08
2.979e+06,1.19993e+06,1432.45,7.23116e-08
2.98e+06,1.19993e+06,1432.45,7.23115e-08
2.981e+06,1.19993e+06,1432.45,7.23113e-08
2.982e+06,1.19994e+06,1432.45,7.23111e-08
2.983e+06,1.19994e+06,1432.45,7.2311e-08
2.984e+06,1.19994e+06,1432.44,7.23108e-08
2.985e+06,1.19994e+06,1432.44,7.23107e-08
2.986e+06,1.19994e+06,1432.44,7.23105e-08
2.987e+06,1.19994e+06,1432.44,7.23104e-08
2.988e+06,1.19994e+06,1432.43,7.23102e-08
2.989e+06,1.19994e+06,1432.43,7.23101e-08
2.99e+06,1.19994e+06,1432.43,7.23099e-08
2.991e+06,1.19994e+06,1432.43,7.23098e-08
2.992e+06,1.19994e+06,1432.42,7.23096e-08
2.993e+06,1.19994e+06,1432.42,7.23095e-08
2.994e+06,1.19994e+06,1432.42,7.23093e-08
2.995e+06,1.19994e+06,1432.42,7.23092e-08
2.996e+06,1.19994e+06,1432.42,7.2309e-08
2.997e+06,1.19994e+06,1432.41,7.23089e-08
2.998e+06,1.19994e+06,1432.41,7.23088e-08
2.999e+06,1.19995e+06,1432.41,7.23086e-08
3e+06,1.19995e+06,1432.41,7.23085e-08
3.001e+06,1.19995e+06,1432.41,7.23084e-08
3.002e+06,1.19995e+06,1432.4,7.23082e-08
3.003e+06,1.19995e+06,1432.4,7.23081e-08
3.004e+06,1.19995e+06,1432.4,7.2308e-08
3.005e+06,1.19995e+06,1432.4,7.23078e-08
3.006e+06,1.19995e+06,1432.4,7.23077e-08
3.007e+06,1.19995e+06,1432.39,7.23076e-08
3.008e+06,1.19995e+06,1432.39,7.23075e-08
3.009e+06,1.19995e+06,1432.39,7.23073e-08
3.01e+06,1.19995e+06,1432.39,7.23072e-08
3.011e+06,1.19995e+06,1432.39,7.23071e-08
3.012e+06,1.19995e+06,1432.39,7.2307e-08
3.013e+06,1.19995e+06,1432.38,7.23069e-08
3.014e+06,1.19995e+06,1432.38,7.23067e-08
3.015e+06,1.19995e+06,1432.38,7.23066e-08
3.016e+06,1.19995e+06,1432.38,7.23065e-08
3.017e+06,1.19995e+06,1432.38,7.23064e-08
3.018e+06,1.19995e+06,1432.37,7.23063e-08
3.019e+06,1.19996e+06,1432.37,7.23062e-08
3.02e+06,1.19996e+06,1432.37,7.23061e-08
3.021e+06,1.19996e+06,1432.37,7.2306e-08
3.022e+06,1.19996e+06,1432.37,7.23058e-08
3.023e+06,1.19996e+06,1432.37,7.23057e-08
3.024e+06,1.19996e+06,1432.36,7.23056e-08
3.025e+06,1.19996e+06,1432.36,7.23055e-08
3.026e+06,1.19996e+06,1432.36,7.23054e-08
3.027e+06,1.19996e+06,1432.36,7.23053e-08
3.028e+06,1.19996e+06,1432.36,7.23052e-08
3.029e+06,1.19996e+06,1432.36,7.23051e-08
3.03e+06,1.19996e+06,1432.36,7.2305e-08
3.031e+06,1.19996e+06,1432.35,7.23049e-08
3.032e+06,1.19996e+06,1432.35,7.23048e-08
3.033e+06,1.19996e+06,1432.35,7.23047e-08
3.034e+06,1.19996e+06,1432.35,7.23046e-08
3.035e+06,1.19996e+06,1432.35,7.23045e-08
3.036e+06,1.19996e+06,1432.35,7.23044e-08
3.037e+06,1.19996e+06,1432.35,7.23043e-08
3.038e+06,1.19996e+06,1432.34,7.23043e-08
3.039e+06,1.19996e+06,1432.34,7.23042e-08
3.04e+06,1.19996e+06,1432.34,7.23041e-08
3.041e+06,1.19996e+06,1432.34,7.2304e-08
3.042e+06,1.19996e+06,1432.34,7.23039e-08
3.043e+06,1.19996e+06,1432.34,7.23038e-08
3.044e+06,1.19997e+06,1432.34,7.23037e-08
3.045e+06,1.19997e+06,1432.33,7.23036e-08
3.046e+06,1.19997e+06,1432.33,7.23035e-08
3.047e+06,1.19997e+06,1432.33,7.23035e-08
3.048e+06,1.19997e+06,1432.33,7.23034e-08
3.049e+06,1.19997e+06,1432.33,7.23033e-08
3.05e+06,1.19997e+06,1432.33,7.23032e-08
3.051e+06,1.19997e+06,1432.33,7.23031e-08
3.052e+06,1.19997e+06,1432.33,7.23031e-08
3.053e+06,1.19997e+06,1432.33,7.2303e-08
3.054e+06,1.19997e+06,1432.32,7.23029e-08
3.055e+06,1.19997e+06,1432.32,7.23028e-08
3.056e+06,1.19997e+06,1432.32,7.23027e-08
3.057e+06,1.19997e+06,1432.32,7.23027e-08
3.058e+06,1.19997e+06,1432.32,7.23026e-08
3.059e+06,1.19997e+06,1432.32,7.23025e-08
3.06e+06,1.19997e+06,1432.32,7.23024e-08
3.061e+06,1.19997e+06,1432.32,7.23024e-08
3.062e+06,1.19997e+06,1432.31,7.23023e-08
3.063e+06,1.19997e+06,1432.31,7.23022e-08
3.064e+06,1.19997e+06,1432.31,7.23022e-08
3.065e+06,1.19997e+06,1432.31,7.23021e-08
3.066e+06,1.19997e+06,1432.31,7.2302e-08
3.067e+06,1.19997e+06,1432.31,7.23019e-08
3.068e+06,1.19997e+06,1432.31,7.23019e-08
3.069e+06,1.19997e+06,1432.31,7.23018e-08
3.07e+06,1.19997e+06,1432.31,7.23017e-08
3.071e+06,1.19997e+06,1432.31,7.23017e-08
3.072e+06,1.19997e+06,1432.3,7.23016e-08
3.073e+06,1.19997e+06,1432.3,7.23015e-08
3.074e+06,1.19997e+06,1432.3,7.23015e-08
3.075e+06,1.19997e+06,1432.3,7.23014e-08
3.076e+06,1.19997e+06,1432.3,7.23014e-08
3.077e+06,1.19997e+06,1432.3,7.23013e-08
3.078e+06,1.19998e+06,1432.3,7.23012e-08
3.079e+06,1.19998e+06,1432.3,7.23012e-08
3.08e+06,1.19998e+06,1432.3,7.23011e-08
3.081e+06,1.19998e+06,1432.3,7.2301e-08
3.082e+06,1.19998e+06,1432.3,7.2301e-08
3.083e+06,1.19998e+06,1432.29,7.23009e-08
3.084e+06,1.19998e+06,1432.29,7.23009e-08
3.085e+06,1.19998e+06,1432.29,7.23008e-08
3.086e+06,1.19998e+06,1432.29,7.23008e-08
3.087e+06,1.19998e+06,1432.29,7.23007e-08
3.088e+06,1.19998e+06,1432.29,7.23006e-08
3.089e+06,1.19998e+06,1432.29,7.23006e-08
3.09e+06,1.19998e+06,1432.29,7.23005e-08
3.091e+06,1.19998e+06,1432.29,7.23005e-08
3.092e+06,1.19998e+06,1432.29,7.23004e-08
3.093e+06,1.19998e+06,1432.29,7.23004e-08
3.094e+06,1.19998e+06,1432.29,7.23003e-08
3.095e+06,1.19998e+06,1432.28,7.23003e-08
3.096e+06,1.19998e+06,1432.28,7.23002e-08
3.097e+06,1.19998e+06,1432.28,7.23002e-08
3.098e+06,1.19998e+06,1432.28,7.23001e-08
3.099e+06,1.19998e+06,1432.28,7.23001e-08
3.1e+06,1.19998e+06,1432.28,7.23e-08
3.101e+06,1.19998e+06,1432.28,7.23e-08
3.102e+06,1.19998e+06,1432.28,7.22999e-08
3.103e+06,1.19998e+06,1432.28,7.22999e-08
3.104e+06,1.19998e+06,1432.28,7.22998e-08
3.105e+06,1.19998e+06,1432.28,7.22998e-08
3.106e+06,1.19998e+06,1432.28,7.22997e-08
3.107e+06,1.19998e+06,1432.28,7.22997e-08
3.108e+06,1.19998e+06,1432.27,7.22996e-08
3.109e+06,1.19998e+06,1432.27,7.22996e-08
3.11e+06,1.19998e+06,1432.27,7.22995e-08
3.111e+06,1.19998e+06,1432.27,7.22995e-08
3.112e+06,1.19998e+06,1432.27,7.22995e-08
3.113e+06,1.19998e+06,1432.27,7.22994e-08
3.114e+06,1.19998e+06,1432.27,7.22994e-08
3.115e+06,1.19998e+06,1432.27,7.22993e-08
3.116e+06,1.19998e+06,1432.27,7.22993e-08
3.117e+06,1.19998e+06,1432.27,7.22992e-08
3.118e+06,1.19998e+06,1432.27,7.22992e-08
3.119e+06,1.19998e+06,1432.27,7.22992e-08
3.12e+06,1.19998e+06,1432.27,7.22991e-08
3.121e+06,1.19998e+06,1432.27,7.22991e-08
3.122e+06,1.19998e+06,1432.27,7.2299e-08
3.123e+06,1.19998e+06,1432.27,7.2299e-08
3.124e+06,1.19998e+06,1432.26,7.2299e-08
3.125e+06,1.19998e+06,1432.26,7.22989e-08
3.126e+06,1.19998e+06,1432.26,7.22989e-08
3.127e+06,1.19998e+06,1432.26,7.22988e-08
3.128e+06,1.19998e+06,1432.26,7.22988e-08
3.129e+06,1.19999e+06,1432.26,7.22988e-08
3.13e+06,1.19999e+06,1432.26,7.22987e-08
3.131e+06,1.19999e+06,1432.26,7.22987e-08
3.132e+06,1.19999e+06,1432.26,7.22987e-08
3.133e+06,1.19999e+06,1432.26,7.22986e-08
3.134e+06,1.19999e+06,1432.26,7.22986e-08
3.135e+06,1.19999e+06,1432.26,7.22986e-08
3.136e+06,1.19999e+06,1432.26,7.22985e-08
3.137e+06,1.19999e+06,1432.26,7.22985e-08
3.138e+06,1.19999e+06,1432.26,7.22984e-08
3.139e+06,1.19999e+06,1432.26,7.22984e-08
3.14e+06,1.19999e+06,1432.26,7.22984e-08
3.141e+06,1.19999e+06,1432.26,7.22983e-08
3.142e+06,1.19999e+06,1432.26,7.22983e-08
3.143e+06,1.19999e+06,1432.25,7.22983e-08
3.144e+06,1.19999e+06,1432.25,7.22983e-08
3.145e+06,1.19999e+06,1432.25,7.22982e-08
3.146e+06,1.19999e+06,1432.25,7.22982e-08
3.147e+06,1.19999e+06,1432.25,7.22982e-08
3.148e+06,1.19999e+06,1432.25,7.22981e-08
3.149e+06,1.19999e+06,1432.25,7.22981e-08
3.15e+06,1.19999e+06,1432.25,7.22981e-08
3.151e+06,1.19999e+06,1432.25,7.2298e-08
3.152e+06,1.19999e+06,1432.25,7.2298e-08
3.153e+06,1.19999e+06,1432.25,7.2298e-08
3.154e+06,1.19999e+06,1432.25,7.22979e-08
3.155e+06,1.19999e+06,1432.25,7.22979e-08
3.156e+06,1.19999e+06,1432.25,7.22979e-08
3.157e+06,1.19999e+06,1432.25,7.22979e-08
3.158e+06,1.19999e+06,1432.25,7.22978e-08
3.159e+06,1.19999e+06,1432.25,7.22978e-08
3.16e+06,1.19999e+06,1432.25,7.22978e-08
3.161e+06,1.19999e+06,1432.25,7.22978e-08
3.162e+06,1.19999e+06,1432.25,7.22977e-08
3.163e+06,1.19999e+06,1432.25,7.22977e-08
3.164e+06,1.19999e+06,1432.25,7.22977e-08
3.165e+06,1.19999e+06,1432.25,7.22976e-08
3.166e+06,1.19999e+06,1432.24,7.22976e-08
3.167e+06,1.19999e+06,1432.24,7.22976e-08
3.168e+06,1.19999e+06,1432.24,7.22976e-08
3.169e+06,1.19999e+06,1432.24,7.22975e-08
3.17e+06,1.19999e+06,1432.24,7.22975e-08
3.171e+06,1.19999e+06,1432.24,7.22975e-08
3.172e+06,1.19999e+06,1432.24,7.22975e-08
3.173e+06,1.19999e+06,1432.24,7.22975e-08
3.174e+06,1.19999e+06,1432.24,7.22974e-08
3.175e+06,1.19999e+06,1432.24,7.22974e-08
3.176e+06,1.19999e+06,1432.24,7.22974e-08
3.177e+06,1.19999e+06,1432.24,7.22974e-08
3.178e+06,1.19999e+06,1432.24,7.22973e-08
3.179e+06,1.19999e+06,1432.24,7.22973e-08
3.18e+06,1.19999e+06,1432.24,7.22973e-08
3.181e+06,1.19999e+06,1432.24,7.22973e-08
3.182e+06,1.19999e+06,1432.24,7.22972e-08
3.183e+06,1.19999e+06,1432.24,7.22972e-08
3.184e+06,1.19999e+06,1432.24,7.22972e-08
3.185e+06,1.19999e+06,1432.24,7.22972e-08
3.186e+06,1.19999e+06,1432.24,7.22972e-08
3.187e+06,1.19999e+06,1432.24,7.22971e-08
3.188e+06,1.19999e+06,1432.24,7.22971e-08
3.189e+06,1.19999e+06,1432.24,7.22971e-08
3.19e+06,1.19999e+06,1432.24,7.22971e-08
3.191e+06,1.19999e+06,1432.24,7.22971e-08
3.192e+06,1.19999e+06,1432.24,7.2297e-08
3.193e+06,1.19999e+06,1432.24,7.2297e-08
3.194e+06,1.19999e+06,1432.24,7.2297e-08
3.195e+06,1.19999e+06,1432.24,7.2297e-08
3.196e+06,1.19999e+06,1432.23,7.2297e-08
3.197e+06,1.19999e+06,1432.23,7.22969e-08
3.198e+06,1.19999e+06,1432.23,7.22969e-08
3.199e+06,1.19999e+06,1432.23,7.22969e-08
3.2e+06,1.19999e+06,1432.23,7.22969e-08
3.201e+06,1.19999e+06,1432.23,7.22969e-08
3.202e+06,1.19999e+06,1432.23,7.22969e-08
3.203e+06,1.19999e+06,1432.23,7.22968e-08
3.204e+06,1.19999e+06,1432.23,7.22968e-08
3.205e+06,1.19999e+06,1432.23,7.22968e-08
3.206e+06,1.19999e+06,1432.23,7.22968e-08
3.207e+06,1.19999e+06,1432.23,7.22968e-08
3.208e+06,1.19999e+06,1432.23,7.22967e-08
3.209e+06,1.19999e+06,1432.23,7.22967e-08
3.21e+06,1.19999e+06,1432.23,7.22967e-08
3.211e+06,1.19999e+06,1432.23,7.22967e-08
3.212e+06,1.19999e+06,1432.23,7.22967e-08
3.213e+06,1.19999e+06,1432.23,7.22967e-08
3.214e+06,1.19999e+06,1432.23,7.22967e-08
3.215e+06,1.19999e+06,1432.23,7.22966e-08
3.216e+06,1.19999e+06,1432.23,7.22966e-08
3.217e+06,1.19999e+06,1432.23,7.22966e-08
3.218e+06,1.19999e+06,1432.23,7.22966e-08
3.219e+06,1.19999e+06,1432.23,7.22966e-08
3.22e+06,1.19999e+06,1432.23,7.22966e-08
3.221e+06,1.19999e+06,1432.23,7.22965e-08
3.222e+06,1.19999e+06,1432.23,7.22965e-08
3.223e+06,1.19999e+06,1432.23,7.22965e-08
3.224e+06,1.19999e+06,1432.23,7.22965e-08
3.225e+06,1.19999e+06,1432.23,7.22965e-08
3.226e+06,1.19999e+06,1432.23,7.22965e-08
3.227e+06,1.19999e+06,1432.23,7.22965e-08
3.228e+06,1.19999e+06,1432.23,7.22964e-08
3.229e+06,1.19999e+06,1432.23,7.22964e-08
3.23e+06,1.19999e+06,1432.23,7.22964e-08
3.231e+06,1.19999e+06,1432.23,7.22964e-08
3.232e+06,1.19999e+06,1432.23,7.22964e-08
3.233e+06,1.19999e+06,1432.23,7.22964e-08
3.234e+06,1.19999e+06,1432.23,7.22964e-08
3.235e+06,1.19999e+06,1432.23,7.22964e-08
3.236e+06,1.19999e+06,1432.23,7.22963e-08
3.237e+06,1.19999e+06,1432.23,7.22963e-08
3.238e+06,1.19999e+06,1432.23,7.22963e-08
3.239e+06,1.2e+06,1432.23,7.22963e-08
3.24e+06,1.2e+06,1432.22,7.22963e-08
3.241e+06,1.2e+06,1432.22,7.22963e-08
3.242e+06,1.2e+06,1432.22,7.22963e-08
3.243e+06,1.2e+06,1432.22,7.22963e-08
3.244e+06,1.2e+06,1432.22,7.22962e-08
3.245e+06,1.2e+06,1432.22,7.22962e-08
3.246e+06,1.2e+06,1432.22,7.22962e-08
3.247e+06,1.2e+06,1432.22,7.22962e-08
3.248e+06,1.2e+06,1432.22,7.22962e-08
3.249e+06,1.2e+06,1432.22,7.22962e-08
3.25e+06,1.2e+06,1432.22,7.22962e-08
3.251e+06,1.2e+06,1432.22,7.22962e-08
3.252e+06,1.2e+06,1432.22,7.22962e-08
3.253e+06,1.2e+06,1432.22,7.22961e-08
3.254e+06,1.2e+06,1432.22,7.22961e-08
3.255e+06,1.2e+06,1432.22,7.22961e-08
3.256e+06,1.2e+06,1432.22,7.22961e-08
3.257e+06,1.2e+06,1432.22,7.22961e-08
3.258e+06,1.2e+06,1432.22,7.22961e-08
3.259e+06,1.2e+06,1432.22,7.22961e-08
3.26e+06,1.2e+06,1432.22,7.22961e-08
3.261e+06,1.2e+06,1432.22,7.22961e-08
3.262e+06,1.2e+06,1432.22,7.2296e-08
3.263e+06,1.2e+06,1432.22,7.2296e-08
3.264e+06,1.2e+06,1432.22,7.2296e-08
3.265e+06,1.2e+06,1432.22,7.2296e-08
3.266e+06,1.2e+06,1432.22,7.2296e-08
3.267e+06,1.2e+06,1432.22,7.2296e-08
3.268e+06,1.2e+06,1432.22,7.2296e-08
3.269e+06,1.2e+06,1432.22,7.2296e-08
3.27e+06,1.2e+06,1432.22,7.2296e-08
3.271e+06,1.2e+06,1432.22,7.2296e-08
3.272e+06,1.2e+06,1432.22,7.2296e-08
3.273e+06,1.2e+06,1432.22,7.22959e-08
3.274e+06,1.2e+06,1432.22,7.22959e-08
3.275e+06,1.2e+06,1432.22,7.22959e-08
3.276e+06,1.2e+06,1432.22,7.22959e-08
3.277e+06,1.2e+06,1432.22,7.22959e-08
3.278e+06,1.2e+06,1432.22,7.22959e-08
3.279e+06,1.2e+06,1432.22,7.22959e-08
3.28e+06,1.2e+06,1432.22,7.22959e-08
3.281e+06,1.2e+06,1432.22,7.22959e-08
3.282e+06,1.2e+06,1432.22,7.22959e-08
3.283e+06,1.2e+06,1432.22,7.22959e-08
3.284e+06,1.2e+06,1432.22,7.22959e-08
3.285e+06,1.2e+06,1432.22,7.22958e-08
3.286e+06,1.2e+06,1432.22,7.22958e-08
3.287e+06,1.2e+06,1432.22,7.22958e-08
3.288e+06,1.2e+06,1432.22,7.22958e-08
3.289e+06,1.2e+06,1432.22,7.22958e-08
3.29e+06,1.2e+06,1432.22,7.22958e-08
3.291e+06,1.2e+06,1432.22,7.22958e-08
3.292e+06,1.2e+06,1432.22,7.22958e-08
3.293e+06,1.2e+06,1432.22,7.22958e-08
3.294e+06,1.2e+06,1432.22,7.22958e-08
3.295e+06,1.2e+06,1432.22,7.22958e-08
3.296e+06,1.2e+06,1432.22,7.22958e-08
3.297e+06,1.2e+06,1432.22,7.22958e-08
3.298e+06,1.2e+06,1432.22,7.22958e-08
3.299e+06,1.2e+06,1432.22,7.22957e-08
3.3e+06,1.2e+06,1432.22,7.22957e-08
3.301e+06,1.2e+06,1432.22,7.22957e-08
3.302e+06,1.2e+06,1432.22,7.22957e-08
3.303e+06,1.2e+06,1432.22,7.22957e-08
3.304e+06,1.2e+06,1432.22,7.22957e-08
3.305e+06,1.2e+06,1432.22,7.22957e-08
3.306e+06,1.2e+06,1432.22,7.22957e-08
3.307e+06,1.2e+06,1432.22,7.22957e-08
3.308e+06,1.2e+06,1432.22,7.22957e-08
3.309e+06,1.2e+06,1432.22,7.22957e-08
3.31e+06,1.2e+06,1432.22,7.22957e-08
3.311e+06,1.2e+06,1432.22,7.22957e-08
3.312e+06,1.2e+06,1432.22,7.22957e-08
3.313e+06,1.2e+06,1432.22,7.22957e-08
3.314e+06,1.2e+06,1432.22,7.22957e-08
3.315e+06,1.2e+06,1432.22,7.22956e-08
3.316e+06,1.2e+06,1432.22,7.22956e-08
3.317e+06,1.2e+06,1432.22,7.22956e-08
3.318e+06,1.2e+06,1432.21,7.22956e-08
3.319e+06,1.2e+06,1432.21,7.22956e-08
3.32e+06,1.2e+06,1432.21,7.22956e-08
3.321e+06,1.2e+06,1432.21,7.22956e-08
3.322e+06,1.2e+06,1432.21,7.22956e-08
3.323e+06,1.2e+06,1432.21,7.22956e-08
3.324e+06,1.2e+06,1432.21,7.22956e-08
3.325e+06,1.2e+06,1432.21,7.22956e-08
3.326e+06,1.2e+06,1432.21,7.22956e-08
3.327e+06,1.2e+06,1432.21,7.22956e-08
3.328e+06,1.2e+06,1432.21,7.22956e-08
3.329e+06,1.2e+06,1432.21,7.22956e-08
3.33e+06,1.2e+06,1432.21,7.22956e-08
3.331e+06,1.2e+06,1432.21,7.22956e-08
3.332e+06,1.2e+06,1432.21,7.22956e-08
3.333e+06,1.2e+06,1432.21,7.22956e-08
3.334e+06,1.2e+06,1432.21,7.22955e-08
3.335e+06,1.2e+06,1432.21,7.22955e-08
3.336e+06,1.2e+06,1432.21,7.22955e-08
3.337e+06,1.2e+06,1432.21,7.22955e-08
3.338e+06,1.2e+06,1432.21,7.22955e-08
3.339e+06,1.2e+06,1432.21,7.22955e-08
3.34e+06,1.2e+06,1432.21,7.22955e-08
3.341e+06,1.2e+06,1432.21,7.22955e-08
3.342e+06,1.2e+06,1432.21,7.22955e-08
3.343e+06,1.2e+06,1432.21,7.22955e-08
3.344e+06,1.2e+06,1432.21,7.22955e-08
3.345e+06,1.2e+06,1432.21,7.22955e-08
3.346e+06,1.2e+06,1432.21,7.22955e-08
3.347e+06,1.2e+06,1432.21,7.22955e-08
3.348e+06,1.2e+06,1432.21,7.22955e-08
3.349e+06,1.2e+06,1432.21,7.22955e-08
3.35e+06,1.2e+06,1432.21,7.22955e-08
3.351e+06,1.2e+06,1432.21,7.22955e-08
3.352e+06,1.2e+06,1432.21,7.22955e-08
3.353e+06,1.2e+06,1432.21,7.22955e-08
3.354e+06,1.2e+06,1432.21,7.22955e-08
3.355e+06,1.2e+06,1432.21,7.22955e-08
3.356e+06,1.2e+06,1432.21,7.22955e-08
3.357e+06,1.2e+06,1432.21,7.22954e-08
3.358e+06,1.2e+06,1432.21,7.22954e-08
3.359e+06,1.2e+06,1432.21,7.22954e-08
3.36e+06,1.2e+06,1432.21,7.22954e-08
3.361e+06,1.2e+06,1432.21,7.22954e-08
3.362e+06,1.2e+06,1432.21,7.22954e-08
3.363e+06,1.2e+06,1432.21,7.22954e-08
3.364e+06,1.2e+06,1432.21,7.22954e-08
3.365e+06,1.2e+06,1432.21,7.22954e-08
3.366e+06,1.2e+06,1432.21,7.22954e-08
3.367e+06,1.2e+06,1432.21,7.22954e-08
3.368e+06,1.2e+06,1432.21,7.22954e-08
3.369e+06,1.2e+06,1432.21,7.22954e-08
3.37e+06,1.2e+06,1432.21,7.22954e-08
3.371e+06,1.2e+06,1432.21,7.22954e-08
3.372e+06,1.2e+06,1432.21,7.22954e-08
3.373e+06,1.2e+06,1432.21,7.22954e-08
3.374e+06,1.2e+06,1432.21,7.22954e-08
3.375e+06,1.2e+06,1432.21,7.22954e-08
3.376e+06,1.2e+06,1432.21,7.22954e-08
3.377e+06,1.2e+06,1432.21,7.22954e-08
3.378e+06,1.2e+06,1432.21,7.22954e-08
3.379e+06,1.2e+06,1432.21,7.22954e-08
3.38e+06,1.2e+06,1432.21,7.22954e-08
3.381e+06,1.2e+06,1432.21,7.22954e-08
3.382e+06,1.2e+06,1432.21,7.22954e-08
